Time,Own1.OwnIdent.Parameters.Name,Own1.OwnPlatform.StateVector.PresentPos.Latitude,Own1.OwnPlatform.StateVector.PresentPos.Longitude,Own1.OwnPlatform.StateVector.PresentPos.AltitudeSea,Own1.OwnPlatform.StateVector.PresentPos.AltitudeGround,Own1.OwnPlatform.StateVector.PresentPos.Heading,Own1.OwnPlatform.StateVector.PresentPos.Pitch,Own1.OwnPlatform.StateVector.PresentPos.Roll,Own1.OwnPlatform.StateVector.DirectionAngles.TrackAngle,Own1.OwnPlatform.StateVector.IncidenceAngles.Alpha,Own1.OwnPlatform.StateVector.Velocity.TAS,Own1.OwnPlatform.StateVector.Velocity.CAS,Own1.OwnPlatform.StateVector.Velocity.Mach,Own1.OwnPlatform.StateVector.Velocity.North,Own1.OwnPlatform.StateVector.Velocity.East,Own1.OwnPlatform.StateVector.Velocity.Down,timeDifferences,North,East,Down,CAS,Heading,Pitch,Roll
msec,N/A,rad,rad,ft,ft,rad,rad,rad,rad,rad,ft/sec,ft/sec,N/A,ft/sec,ft/sec,ft/sec,msec,m/sec,m/sec,m/sec,k/sec,deg,deg,deg
518535,Own1,0.547,0.605,15975.586,15566.487,4.211,0.065,-0.706,-2.027,0.073,546.633,428.152,0.513,-240.657,-490.794,-3.706,100,-402607.5055,-1837927.76,12201.53408,253.673771,241.2725275,3.724225668,-40.45082034
518635,Own1,0.547,0.605,15975.972,15566.266,4.206,0.065,-0.71,-2.032,0.073,546.306,427.886,0.513,-243.172,-489.184,-4.021,100,-409942.82,-1852887.343,12088.57382,253.5161699,240.9860486,3.724225668,-40.68000345
518735,Own1,0.547,0.605,15976.39,15566.515,4.2,0.066,-0.713,-2.038,0.073,545.976,427.619,0.513,-245.683,-487.557,-4.32,99,-417354.7927,-1867797.852,11966.01225,253.3579763,240.642274,3.781521448,-40.85189079
518834,Own1,0.547,0.604,15976.836,15567.472,4.195,0.066,-0.717,-2.043,0.073,545.645,427.35,0.512,-248.19,-485.911,-4.602,100,-424768.4165,-1882510.161,11835.6538,253.1985978,240.3557951,3.781521448,-41.08107391
518934,Own1,0.547,0.604,15977.31,15568.582,4.189,0.067,-0.72,-2.049,0.074,545.313,427.081,0.512,-250.697,-484.245,-4.872,100,-432333.3397,-1897320.909,11695.38314,253.0392192,240.0120204,3.838817227,-41.25296125
519034,Own1,0.547,0.604,15977.725,15569.537,4.184,0.067,-0.723,-2.053,0.074,545.034,426.852,0.512,-253.204,-482.559,-5.131,100,-439974.6772,-1912080.876,11546.88277,252.9035401,239.7255415,3.838817227,-41.42484859
519134,Own1,0.547,0.604,15978.335,15570.741,4.177,0.067,-0.727,-2.06,0.074,544.643,426.534,0.512,-255.711,-480.852,-5.379,100,-447692.429,-1926789.453,11390.48799,252.7151298,239.324471,3.838817227,-41.65403171
519234,Own1,0.547,0.604,15978.885,15571.689,4.171,0.068,-0.731,-2.065,0.074,544.306,426.26,0.511,-258.219,-479.124,-5.616,100,-455486.595,-1941446,11226.53408,252.5527888,238.9806963,3.896113007,-41.88321482
519334,Own1,0.547,0.604,15979.458,15572.511,4.166,0.068,-0.734,-2.071,0.074,543.967,425.983,0.511,-260.726,-477.376,-5.842,99,-463357.2059,-1956049.877,11055.35632,252.3886704,238.6942175,3.896113007,-42.05510216
519433,Own1,0.547,0.604,15980.053,15572.963,4.16,0.068,-0.738,-2.076,0.074,543.627,425.705,0.511,-263.232,-475.608,-6.054,100,-471224.7607,-1970454.969,10879.07065,252.2239594,238.3504428,3.896113007,-42.28428528
519533,Own1,0.547,0.604,15980.669,15573.395,4.154,0.069,-0.742,-2.082,0.074,543.286,425.428,0.51,-265.736,-473.819,-6.253,100,-479248.1697,-1984951.677,10694.54249,252.059841,238.0066681,3.953408786,-42.5134684
519633,Own1,0.547,0.604,15981.303,15573.858,4.148,0.069,-0.745,-2.088,0.074,542.943,425.149,0.51,-268.237,-472.012,-6.438,100,-487347.9014,-1999393.855,10503.94873,251.8945376,237.6628934,3.953408786,-42.68535574
519733,Own1,0.547,0.604,15981.956,15574.339,4.142,0.069,-0.749,-2.093,0.074,542.6,424.867,0.51,-270.736,-470.185,-6.609,100,-495523.8646,-2013780.956,10307.71611,251.7274568,237.3191187,3.953408786,-42.91453886
519833,Own1,0.547,0.604,15982.512,15574.761,4.137,0.069,-0.752,-2.098,0.074,542.314,424.635,0.509,-273.231,-468.339,-6.764,99,-503775.9982,-2028112.369,10106.27134,251.5900002,237.0326398,3.953408786,-43.08642619
519932,Own1,0.547,0.604,15983.308,15575.372,4.13,0.069,-0.756,-2.105,0.074,541.912,424.306,0.509,-275.723,-466.474,-6.907,100,-512020.8986,-2042244.764,9902.163802,251.3950725,236.6315694,3.953408786,-43.31560931
520032,Own1,0.547,0.604,15984.005,15576.216,4.125,0.069,-0.759,-2.11,0.074,541.569,424.025,0.509,-278.213,-464.591,-7.035,100,-520425.0378,-2056463.064,9691.635881,251.2285841,236.3450905,3.953408786,-43.48749665
520132,Own1,0.547,0.604,15984.714,15577.25,4.119,0.069,-0.763,-2.116,0.073,541.227,423.744,0.508,-280.687,-462.7,-7.133,100,-528905.0732,-2070623.97,9477.206474,251.0620958,236.0013158,3.953408786,-43.71667977
520232,Own1,0.547,0.604,15985.311,15578.052,4.115,0.068,-0.766,-2.121,0.072,540.945,423.514,0.508,-282.725,-461.126,-7.175,100,-537460.5169,-2084727.238,9259.78999,250.9258241,235.7721327,3.896113007,-43.88856711
520332,Own1,0.547,0.604,15986.148,15579.07,4.109,0.067,-0.77,-2.127,0.071,540.555,423.195,0.508,-285.53,-458.935,-7.16,99,-546078.0797,-2098782.529,9041.093331,250.7368213,235.428358,3.838817227,-44.11775023
520431,Own1,0.547,0.604,15986.86,15579.905,4.105,0.065,-0.774,-2.133,0.069,540.225,422.927,0.507,-287.887,-457.071,-7.076,100,-554694.1094,-2112631.153,8825.036272,250.5780353,235.1991749,3.724225668,-44.34693334
520531,Own1,0.547,0.604,15987.445,15580.598,4.101,0.064,-0.777,-2.137,0.068,539.954,422.704,0.507,-289.821,-455.528,-6.958,100,-563469.0118,-2126562.847,8609.357169,250.445911,234.9699918,3.666929889,-44.51882068
520631,Own1,0.547,0.604,15988.132,15581.407,4.096,0.063,-0.78,-2.143,0.067,539.634,422.444,0.507,-292.109,-453.687,-6.765,100,-572302.8633,-2140447.509,8397.27475,250.2918648,234.6835129,3.609634109,-44.69070802
520731,Own1,0.547,0.604,15988.905,15583.031,4.09,0.062,-0.784,-2.149,0.066,539.267,422.141,0.506,-294.741,-451.548,-6.48,100,-581206.4539,-2154276.057,8191.075043,250.1123418,234.3397382,3.55233833,-44.91989114
520831,Own1,0.547,0.604,15989.539,15584.736,4.085,0.061,-0.786,-2.154,0.066,538.956,421.888,0.506,-296.971,-449.716,-6.196,100,-590190.2688,-2168039.407,7993.562241,249.962443,234.0532593,3.49504255,-45.0344827
520931,Own1,0.547,0.604,15990.045,15586.25,4.081,0.06,-0.788,-2.159,0.066,538.699,421.679,0.506,-298.82,-448.184,-5.945,99,-599242.055,-2181746.918,7804.705864,249.8386136,233.8240762,3.437746771,-45.14907426
521030,Own1,0.547,0.604,15990.624,15587.859,4.075,0.06,-0.79,-2.164,0.066,538.393,421.428,0.506,-301.038,-446.332,-5.641,100,-608259.1179,-2195271.124,7625.312119,249.6898998,233.4803015,3.437746771,-45.26366582
521130,Own1,0.547,0.604,15991.262,15589.767,4.068,0.059,-0.792,-2.17,0.066,538.038,421.137,0.505,-303.634,-444.143,-5.302,100,-617434.8677,-2208875.489,7453.372348,249.5174865,233.0792311,3.380450991,-45.37825737
521230,Own1,0.547,0.604,15991.778,15591.637,4.063,0.059,-0.793,-2.176,0.067,537.733,420.888,0.505,-305.865,-442.243,-5.021,100,-626689.7446,-2222413.132,7291.765423,249.3699577,232.7927522,3.380450991,-45.43555315
521330,Own1,0.547,0.604,15992.187,15593.481,4.058,0.059,-0.794,-2.18,0.067,537.479,420.682,0.505,-307.719,-440.647,-4.786,100,-636012.6231,-2235892.862,7138.723482,249.2479057,232.5062733,3.380450991,-45.49284893
521430,Own1,0.547,0.604,15992.652,15595.532,4.052,0.059,-0.795,-2.186,0.068,537.173,420.432,0.505,-309.943,-438.714,-4.51,99,-645392.0123,-2249323.946,6992.844428,249.0997844,232.1624986,3.380450991,-45.55014471
521529,Own1,0.547,0.604,15993.161,15598.334,4.044,0.059,-0.795,-2.192,0.069,536.813,420.139,0.504,-312.555,-436.418,-4.223,100,-654744.7181,-2262562.39,6856.752621,248.9261862,231.7041324,3.380450991,-45.55014471
521629,Own1,0.547,0.604,15993.572,15601.12,4.038,0.06,-0.795,-2.198,0.07,536.502,419.885,0.504,-314.815,-434.408,-4.018,100,-664271.5103,-2275864.572,6728.034016,248.7756949,231.3603577,3.437746771,-45.55014471
521729,Own1,0.547,0.604,15993.901,15603.296,4.033,0.06,-0.795,-2.203,0.071,536.243,419.675,0.504,-316.71,-432.708,-3.872,100,-673867.1882,-2289105.489,6605.563887,248.651273,231.0738788,3.437746771,-45.55014471
521829,Own1,0.547,0.604,15994.28,15605.39,4.027,0.06,-0.795,-2.208,0.072,535.931,419.423,0.503,-318.987,-430.646,-3.712,100,-683520.6264,-2302294.589,6487.543892,248.5019667,230.7301041,3.437746771,-45.55014471
521929,Own1,0.547,0.604,15994.643,15606.964,4.021,0.06,-0.795,-2.214,0.072,535.619,419.17,0.503,-321.63,-428.223,-3.527,100,-693243.4684,-2315420.839,6374.400756,248.3520679,230.3863294,3.437746771,-45.55014471
522029,Own1,0.547,0.604,15995.047,15608.097,4.014,0.059,-0.795,-2.221,0.072,535.257,418.876,0.503,-323.876,-426.138,-3.359,99,-703046.87,-2328473.235,6266.896489,248.1778773,229.985259,3.380450991,-45.55014471
522128,Own1,0.547,0.604,15995.32,15608.779,4.009,0.059,-0.795,-2.225,0.072,535,418.668,0.502,-325.733,-424.397,-3.212,100,-712820.0119,-2341332.191,6165.536759,248.0546403,229.6987801,3.380450991,-45.55014471
522228,Own1,0.547,0.604,15995.632,15609.475,4.004,0.059,-0.795,-2.231,0.071,534.692,418.418,0.502,-327.946,-422.301,-3.027,100,-722748.4745,-2354267.968,6067.633809,247.906519,229.4123012,3.380450991,-45.55014471
522328,Own1,0.547,0.604,15995.926,15610.225,3.998,0.058,-0.795,-2.237,0.072,534.386,418.17,0.502,-330.144,-420.197,-2.838,100,-732744.3901,-2367139.859,5975.369727,247.7595826,229.0685265,3.323155212,-45.55014471
522428,Own1,0.547,0.604,15996.2,15610.941,3.992,0.058,-0.795,-2.242,0.072,534.081,417.922,0.502,-332.328,-418.083,-2.647,99,-742807.3016,-2379947.62,5888.866435,247.6126463,228.7247518,3.323155212,-45.55014471
522527,Own1,0.547,0.604,15996.455,15611.597,3.987,0.058,-0.795,-2.248,0.072,533.777,417.677,0.501,-334.501,-415.958,-2.454,100,-752835.4874,-2392563.511,5808.991709,247.4674874,228.4382729,3.323155212,-45.55014471
522627,Own1,0.547,0.604,15996.691,15612.186,3.981,0.057,-0.795,-2.254,0.072,533.474,417.432,0.501,-336.66,-413.822,-2.26,100,-763031.2018,-2405242.065,5734.19288,247.3223285,228.0944982,3.265859432,-45.55014471
522727,Own1,0.547,0.604,15996.907,15612.833,3.975,0.057,-0.795,-2.259,0.072,533.171,417.187,0.501,-338.81,-411.673,-2.069,100,-773292.7234,-2417855.513,5665.307242,247.1771696,227.7507236,3.265859432,-45.55014471
522827,Own1,0.547,0.604,15997.105,15614.168,3.969,0.057,-0.795,-2.265,0.073,532.868,416.942,0.501,-340.956,-409.505,-1.887,100,-783619.7778,-2430403.459,5602.243355,247.0320107,227.4069489,3.265859432,-45.55014471
522927,Own1,0.547,0.604,15997.285,15615.713,3.963,0.057,-0.795,-2.271,0.073,532.565,416.698,0.5,-343.096,-407.319,-1.715,100,-794012.2431,-2442885.323,5544.726896,246.8874442,227.0631742,3.265859432,-45.55014471
523027,Own1,0.547,0.604,15997.448,15617.028,3.956,0.058,-0.795,-2.277,0.074,532.261,416.453,0.5,-345.235,-405.108,-1.558,99,-804469.9363,-2455300.557,5492.45306,246.7422853,226.6621038,3.323155212,-45.55014471
523126,Own1,0.547,0.604,15997.621,15618.154,3.949,0.058,-0.796,-2.283,0.075,531.905,416.165,0.5,-347.739,-402.491,-1.409,100,-814887.5981,-2467524.921,5445.439527,246.5716496,226.2610333,3.323155212,-45.60744049
523226,Own1,0.547,0.604,15997.735,15618.857,3.943,0.058,-0.796,-2.288,0.076,531.649,415.958,0.499,-349.534,-400.594,-1.326,103,-825486.8118,-2479792.996,5402.492685,246.4490051,225.9172586,3.323155212,-45.60744049
523329,Own1,0.547,0.604,15997.864,15619.499,3.937,0.059,-0.796,-2.294,0.077,531.34,415.71,0.499,-351.696,-398.285,-1.254,100,-836460.3554,-2492369.557,5360.863204,246.3020688,225.5734839,3.380450991,-45.60744049
523429,Own1,0.547,0.604,15997.987,15619.926,3.93,0.059,-0.796,-2.3,0.078,531.029,415.459,0.499,-353.863,-395.944,-1.208,100,-847180.1798,-2504509.431,5322.640819,246.1533549,225.1724135,3.380450991,-45.60744049
523529,Own1,0.547,0.604,15998.106,15619.899,3.924,0.06,-0.796,-2.306,0.078,530.717,415.207,0.498,-356.388,-393.181,-1.177,100,-857966.0552,-2516577.951,5285.820532,246.0040486,224.8286388,3.437746771,-45.60744049
523629,Own1,0.547,0.604,15998.223,15619.683,3.917,0.06,-0.796,-2.312,0.079,530.403,414.955,0.498,-358.186,-391.189,-1.162,100,-868828.8936,-2528562.254,5249.945135,245.8547424,224.4275684,3.437746771,-45.60744049
523729,Own1,0.547,0.604,15998.339,15619.453,3.911,0.06,-0.796,-2.318,0.079,530.089,414.702,0.498,-360.335,-388.783,-1.15,99,-879746.5356,-2540485.839,5214.526945,245.7048436,224.0837937,3.437746771,-45.60744049
523828,Own1,0.547,0.604,15998.453,15619.178,3.905,0.06,-0.796,-2.324,0.079,529.775,414.449,0.498,-362.471,-386.361,-1.142,100,-890619.8485,-2552217.587,5179.825043,245.5549448,223.740019,3.437746771,-45.60744049
523928,Own1,0.547,0.604,15998.567,15618.827,3.899,0.061,-0.796,-2.33,0.08,529.46,414.195,0.497,-364.596,-383.922,-1.137,100,-901668.0989,-2563994.013,5145.016459,245.4044535,223.3962443,3.49504255,-45.60744049
524028,Own1,0.547,0.604,15998.681,15618.535,3.892,0.061,-0.796,-2.336,0.08,529.145,413.942,0.497,-366.709,-381.468,-1.137,100,-912781.1202,-2575696.098,5110.360278,245.2545547,222.9951739,3.49504255,-45.60744049
524128,Own1,0.547,0.604,15998.794,15618.355,3.886,0.061,-0.796,-2.343,0.08,528.829,413.688,0.497,-368.809,-378.998,-1.139,100,-923958.5464,-2587323.384,5075.704097,245.1040635,222.6513992,3.49504255,-45.60744049
524228,Own1,0.547,0.604,15998.909,15618.226,3.88,0.061,-0.796,-2.349,0.08,528.514,413.434,0.496,-370.897,-376.512,-1.145,99,-935199.9814,-2598875.384,5040.986954,244.9535722,222.3076245,3.49504255,-45.60744049
524327,Own1,0.547,0.604,15999.023,15617.763,3.873,0.061,-0.796,-2.355,0.081,528.198,413.18,0.496,-372.972,-374.011,-1.153,100,-946392.0087,-2610236.847,5006.43593,244.8030809,221.9065541,3.49504255,-45.60744049
524427,Own1,0.547,0.604,15999.139,15617.113,3.867,0.061,-0.797,-2.361,0.081,527.882,412.926,0.496,-375.032,-371.496,-1.162,100,-957760.3335,-2621636.841,4971.292063,244.6525897,221.5627794,3.49504255,-45.66473627
524527,Own1,0.547,0.604,15999.256,15616.515,3.861,0.062,-0.797,-2.367,0.081,527.566,412.671,0.496,-377.077,-368.969,-1.171,100,-969191.4478,-2632960.176,4935.873872,244.5015059,221.2190047,3.55233833,-45.66473627
524627,Own1,0.547,0.604,15999.373,15615.841,3.855,0.062,-0.797,-2.373,0.081,527.25,412.417,0.495,-379.107,-366.428,-1.179,100,-980684.8945,-2644206.488,4900.181358,244.3510146,220.87523,3.55233833,-45.66473627
524727,Own1,0.547,0.604,15999.492,15614.921,3.848,0.062,-0.797,-2.379,0.081,526.935,412.163,0.495,-381.122,-363.875,-1.187,99,-992240.2164,-2655375.35,4864.245001,244.2005234,220.4741596,3.55233833,-45.66473627
524826,Own1,0.547,0.604,15999.611,15614.099,3.842,0.062,-0.797,-2.385,0.081,526.619,411.909,0.495,-383.12,-361.311,-1.194,100,-1003740.789,-2666355.484,4828.426603,244.0500321,220.1303849,3.55233833,-45.66473627
524926,Own1,0.547,0.604,15999.73,15613.324,3.836,0.062,-0.797,-2.392,0.081,526.304,411.656,0.494,-385.103,-358.734,-1.2,100,-1015418.428,-2677368.377,4792.033041,243.9001333,219.7866102,3.55233833,-45.66473627
525026,Own1,0.547,0.604,15999.851,15612.499,3.83,0.062,-0.797,-2.398,0.082,525.988,411.402,0.494,-387.068,-356.147,-1.204,100,-1027156.511,-2688302.723,4755.456596,243.749642,219.4428355,3.55233833,-45.66473627
525126,Own1,0.547,0.604,15999.951,15611.837,3.825,0.062,-0.797,-2.403,0.082,525.726,411.19,0.494,-388.694,-353.981,-1.206,100,-1038954.487,-2699158.215,4718.75823,243.6240352,219.1563566,3.55233833,-45.66473627
525226,Own1,0.547,0.604,16000.092,15611.071,3.817,0.062,-0.797,-2.41,0.082,525.357,410.894,0.493,-390.954,-350.933,-1.212,100,-1050802.024,-2709947.687,4681.998903,243.4486595,218.6979904,3.55233833,-45.66473627
525326,Own1,0.547,0.604,16000.214,15610.375,3.811,0.063,-0.798,-2.416,0.082,525.041,410.64,0.493,-392.876,-348.303,-1.221,99,-1062718.447,-2720644.255,4645.056693,243.2981682,218.3542157,3.609634109,-45.72203205
525425,Own1,0.547,0.604,16000.336,15609.595,3.804,0.063,-0.798,-2.422,0.083,524.725,410.385,0.493,-394.786,-345.657,-1.236,100,-1074573.703,-2731154.496,4608.212326,243.1470845,217.9531453,3.609634109,-45.72203205
525525,Own1,0.547,0.604,16000.44,15608.919,3.799,0.063,-0.798,-2.428,0.083,524.46,410.172,0.493,-396.368,-343.438,-1.252,100,-1086606.926,-2741690.249,4570.538588,243.0208851,217.6666664,3.609634109,-45.72203205
525625,Own1,0.547,0.604,16000.566,15608.273,3.793,0.063,-0.798,-2.434,0.083,524.143,409.917,0.492,-398.566,-340.314,-1.279,100,-1098688.37,-2752158.367,4532.377164,242.8698014,217.3228917,3.609634109,-45.72203205
525725,Own1,0.547,0.604,16000.717,15607.551,3.785,0.063,-0.798,-2.441,0.083,523.771,409.618,0.492,-400.434,-337.621,-1.305,100,-1110836.809,-2762531.263,4493.39277,242.6926482,216.8645255,3.609634109,-45.72203205
525825,Own1,0.547,0.604,16000.849,15607.068,3.779,0.064,-0.798,-2.447,0.084,523.453,409.362,0.492,-402.288,-334.912,-1.334,99,-1123042.186,-2772822.077,4453.615886,242.540972,216.5207508,3.666929889,-45.72203205
525924,Own1,0.547,0.604,16000.961,15606.839,3.773,0.064,-0.798,-2.453,0.084,523.188,409.148,0.491,-403.822,-332.643,-1.362,100,-1135181.455,-2782928.236,4413.36168,242.4141801,216.1769761,3.666929889,-45.72203205
526024,Own1,0.547,0.604,16001.099,15606.609,3.767,0.064,-0.798,-2.459,0.084,522.869,408.892,0.491,-405.653,-329.903,-1.403,100,-1147490.099,-2793067.318,4371.847415,242.2625039,215.8332014,3.666929889,-45.72203205
526124,Own1,0.547,0.604,16001.266,15606.105,3.759,0.065,-0.799,-2.466,0.085,522.497,408.593,0.491,-407.771,-326.686,-1.456,100,-1159854.553,-2803122.884,4329.083455,242.0853508,215.3748352,3.724225668,-45.77932783
526224,Own1,0.547,0.604,16001.389,15605.626,3.754,0.065,-0.799,-2.471,0.085,522.231,408.378,0.491,-409.271,-324.376,-1.496,100,-1172283.564,-2813080.394,4284.704036,241.9579665,215.0883563,3.724225668,-45.77932783
526324,Own1,0.547,0.604,16001.541,15605.063,3.747,0.065,-0.799,-2.478,0.085,521.912,408.121,0.49,-411.057,-321.593,-1.546,99,-1184758.296,-2822967.495,4239.105401,241.8056977,214.6872858,3.724225668,-45.77932783
526423,Own1,0.547,0.604,16001.698,15604.571,3.741,0.065,-0.799,-2.484,0.085,521.593,407.865,0.49,-412.825,-318.798,-1.595,100,-1197162.174,-2832671.746,4192.453975,241.6540215,214.3435112,3.724225668,-45.77932783
526523,Own1,0.547,0.604,16001.888,15603.903,3.733,0.065,-0.799,-2.491,0.085,521.222,407.566,0.49,-414.866,-315.525,-1.65,100,-1209745.233,-2842388.827,4143.837783,241.4768684,213.8851449,3.724225668,-45.77932783
526623,Own1,0.547,0.604,16002.026,15603.252,3.728,0.066,-0.799,-2.497,0.085,520.958,407.353,0.489,-416.307,-313.182,-1.685,100,-1222390.502,-2852006.146,4093.545172,241.350669,213.598666,3.781521448,-45.77932783
526723,Own1,0.547,0.604,16002.197,15602.606,3.722,0.066,-0.799,-2.503,0.085,520.641,407.099,0.489,-418.018,-310.364,-1.722,100,-1235079.694,-2861552.05,4042.185747,241.2001777,213.2548913,3.781521448,-45.77932783
526823,Own1,0.547,0.604,16002.371,15601.828,3.716,0.066,-0.799,-2.509,0.085,520.326,406.845,0.489,-419.708,-307.542,-1.752,100,-1247821.037,-2871012.059,3989.698549,241.0496865,212.9111167,3.781521448,-45.77932783
526923,Own1,0.547,0.604,16002.576,15600.632,3.708,0.066,-0.799,-2.517,0.085,519.961,406.551,0.488,-421.654,-304.244,-1.777,99,-1260613.893,-2880386.053,3936.29694,240.8754958,212.4527504,3.781521448,-45.77932783
527022,Own1,0.547,0.604,16002.725,15599.554,3.703,0.066,-0.8,-2.522,0.085,519.701,406.342,0.488,-423.026,-301.886,-1.789,100,-1273337.541,-2889566.789,3882.674957,240.7516664,212.1662715,3.781521448,-45.83662361
527122,Own1,0.547,0.604,16002.904,15598.492,3.697,0.066,-0.8,-2.528,0.085,519.39,406.091,0.488,-424.653,-299.052,-1.796,100,-1286231.53,-2898768.386,3828.145574,240.6029526,211.8224969,3.781521448,-45.83662361
527222,Own1,0.547,0.604,16003.084,15597.612,3.691,0.065,-0.8,-2.534,0.085,519.08,405.841,0.488,-426.259,-296.216,-1.795,100,-1299175.111,-2907883.602,3773.402829,240.4548312,211.4787222,3.724225668,-45.83662361
527322,Own1,0.547,0.604,16003.293,15596.535,3.684,0.065,-0.8,-2.542,0.085,518.721,405.553,0.487,-428.105,-292.907,-1.78,100,-1312167.644,-2916912.375,3718.690563,240.2841955,211.0776517,3.724225668,-45.83662361
527422,Own1,0.547,0.604,16003.44,15595.616,3.679,0.065,-0.8,-2.547,0.084,518.469,405.35,0.487,-429.405,-290.549,-1.756,99,-1325216.443,-2925840.289,3664.435504,240.1639209,210.7911728,3.724225668,-45.83662361
527521,Own1,0.547,0.604,16003.614,15594.938,3.673,0.065,-0.8,-2.553,0.084,518.175,405.113,0.487,-430.949,-287.725,-1.716,100,-1338173.982,-2934607.77,3611.447208,240.0235019,210.4473982,3.724225668,-45.83662361
527621,Own1,0.547,0.604,16003.783,15594.774,3.667,0.064,-0.8,-2.559,0.084,517.891,404.885,0.486,-432.478,-284.906,-1.665,100,-1351309.467,-2943377.734,3559.142892,239.8884153,210.1036235,3.666929889,-45.83662361
527721,Own1,0.547,0.604,16003.973,15594.64,3.66,0.064,-0.8,-2.566,0.084,517.575,404.63,0.486,-434.248,-281.62,-1.597,100,-1364491.557,-2952061.775,3508.393075,239.7373315,209.702553,3.666929889,-45.83662361
527821,Own1,0.547,0.604,16004.104,15594.532,3.655,0.064,-0.8,-2.571,0.084,517.36,404.457,0.486,-435.506,-279.275,-1.545,100,-1377727.597,-2960645.657,3459.715923,239.6348316,209.4160741,3.666929889,-45.83662361
527921,Own1,0.547,0.604,16004.256,15594.422,3.648,0.064,-0.8,-2.578,0.084,517.114,404.259,0.486,-437.007,-276.46,-1.48,100,-1391001.981,-2969158.062,3412.62375,239.5175195,209.0150037,3.666929889,-45.83662361
528021,Own1,0.547,0.604,16004.4,15594.345,3.642,0.064,-0.8,-2.584,0.083,516.881,404.071,0.485,-438.5,-273.646,-1.412,99,-1404322.117,-2977584.666,3367.512802,239.4061322,208.671229,3.666929889,-45.83662361
528120,Own1,0.547,0.604,16004.56,15594.459,3.635,0.064,-0.8,-2.591,0.083,516.627,403.867,0.485,-440.234,-270.363,-1.329,100,-1417554.103,-2985842.089,3324.904901,239.2852652,208.2701585,3.666929889,-45.83662361
